St_Num,St_Dir,St_Name,St_Type,St_Addr,City,Zip,X,Y,Address,Price,Neighborhood
4715,NE,108th,Ave,4715 NE 108th Ave,Portland,97220,-122.55176744,45.55748799,"4715 NE 108th Ave, Portland, OR 97220",590000,PARKROSE
4718,NE,99th,Ave,4718 NE 99th Ave,Portland,97220,-122.56085250,45.55748899,"4718 NE 99th Ave, Portland, OR 97220",350000,PARKROSE
4717,NE,97th,Ave,4717 NE 97th Ave,Portland,97220,-122.56294093,45.55751904,"4717 NE 97th Ave, Portland, OR 97220",339900,PARKROSE
4805,NE,105th,Ave,4805 NE 105th Ave,Portland,97220,-122.55480755,45.55803901,"4805 NE 105th Ave, Portland, OR 97220",410000,PARKROSE
1925,NE,118th,Ave,1925 NE 118th Ave,Portland,97220,-122.54202289,45.53661650,"1925 NE 118th Ave, Portland, OR 97220",530000,PARKROSE HEIGHTS
10915,NE,San Rafael,St,10915 NE San Rafael St,Portland,97220,-122.55031703,45.53682748,"10915 NE San Rafael St, Portland, OR 97220",414900,PARKROSE HEIGHTS
11840,NE,Eugene,St,11840 NE Eugene St,Portland,97220,-122.54098202,45.53790250,"11840 NE Eugene St, Portland, OR 97220",385000,PARKROSE HEIGHTS
10344,NE,Thompson,St,10344 NE Thompson St,Portland,97220,-122.55610599,45.53851253,"10344 NE Thompson St, Portland, OR 97220",589000,PARKROSE HEIGHTS
11737,NE,Thompson,St,11737 NE Thompson St,Portland,97220,-122.54192172,45.53872208,"11737 NE Thompson St, Portland, OR 97220",449900,PARKROSE HEIGHTS
11840,NE,Sacramento,St,11840 NE Sacramento St,Portland,97220,-122.54096543,45.53947523,"11840 NE Sacramento St, Portland, OR 97220",415000,PARKROSE HEIGHTS
2411,NE,111th,Ave,2411 NE 111th Ave,Portland,97220,-122.54904248,45.53964648,"2411 NE 111th Ave, Portland, OR 97220",440000,PARKROSE HEIGHTS
10523,NE,Brazee,St,10523 NE Brazee St,Portland,97220,-122.55430103,45.54026745,"10523 NE Brazee St, Portland, OR 97220",414900,PARKROSE HEIGHTS
2805,NE,122nd,Ave,2805 NE 122nd Ave,Portland,97230,-122.53752222,45.54219101,"2805 NE 122nd Ave, Portland, OR 97230",389000,PARKROSE HEIGHTS
12000,NE,Morris,St,12000 NE Morris St,Portland,97220,-122.53958292,45.54366967,"12000 NE Morris St, Portland, OR 97220",464900,PARKROSE HEIGHTS
11930,NE,Morris,St,11930 NE Morris St,Portland,97220,-122.54005892,45.54367314,"11930 NE Morris St, Portland, OR 97220",449000,PARKROSE HEIGHTS
11605,NE,Fargo,St,11605 NE Fargo St,Portland,97220,-122.54349182,45.54547592,"11605 NE Fargo St, Portland, OR 97220",394900,PARKROSE HEIGHTS
11005,NE,Fargo,St,11005 NE Fargo St,Portland,97220,-122.54974497,45.54563748,"11005 NE Fargo St, Portland, OR 97220",525000,PARKROSE HEIGHTS
1120,NW,Johnson,St,1120 NW Johnson St,Portland,97209,-122.68268882,45.52862914,"1120 NW Johnson St, Portland, OR 97209",1199000,PEARL
6304,N,Mississippi,Ave,6304 N Mississippi Ave,Portland,97217,-122.67587811,45.56862414,"6304 N Mississippi Ave, Portland, OR 97217",769000,PIEDMONT
6429,N,Commercial,Ave,6429 N Commercial Ave,Portland,97217,-122.67124225,45.56949406,"6429 N Commercial Ave, Portland, OR 97217",879000,PIEDMONT
6515,NE,Cleveland,Ave,6515 NE Cleveland Ave,Portland,97211,-122.66579753,45.57033799,"6515 NE Cleveland Ave, Portland, OR 97211",750000,PIEDMONT
6614,N,Missouri,Ave,6614 N Missouri Ave,Portland,97217,-122.67768542,45.57081152,"6614 N Missouri Ave, Portland, OR 97217",450000,PIEDMONT
6615,NE,Garfield,Ave,6615 NE Garfield Ave,Portland,97211,-122.66239238,45.57085616,"6615 NE Garfield Ave, Portland, OR 97211",475000,PIEDMONT
6623,NE,Garfield,Ave,6623 NE Garfield Ave,Portland,97211,-122.66239314,45.57099517,"6623 NE Garfield Ave, Portland, OR 97211",769999,PIEDMONT
6702,NE,Cleveland,Ave,6702 NE Cleveland Ave,Portland,97211,-122.66574246,45.57132500,"6702 NE Cleveland Ave, Portland, OR 97211",475000,PIEDMONT
6715,N,Mississippi,Ave,6715 N Mississippi Ave,Portland,97217,-122.67588750,45.57136599,"6715 N Mississippi Ave, Portland, OR 97217",549000,PIEDMONT
6805,N,Albina,Ave,6805 N Albina Ave,Portland,97217,-122.67486968,45.57189107,"6805 N Albina Ave, Portland, OR 97217",565000,PIEDMONT
6916,NE,Mallory,Ave,6916 NE Mallory Ave,Portland,97211,-122.66330903,45.57280927,"6916 NE Mallory Ave, Portland, OR 97211",547000,PIEDMONT
516,N,Bryant,St,516 N Bryant St,Portland,97217,-122.67113504,45.57332253,"516 N Bryant St, Portland, OR 97217",749900,PIEDMONT
315,NE,Morgan,St,315 NE Morgan St,Portland,97211,-122.66202165,45.57447077,"315 NE Morgan St, Portland, OR 97211",599500,PIEDMONT
556,N,Buffalo,St,556 N Buffalo St,Portland,97217,-122.67191003,45.57509250,"556 N Buffalo St, Portland, OR 97217",519900,PIEDMONT
150,N,Buffalo,St,150 N Buffalo St,Portland,97217,-122.66820146,45.57509484,"150 N Buffalo St, Portland, OR 97217",535000,PIEDMONT
244,NE,Buffalo,St,244 NE Buffalo St,Portland,97211,-122.66238232,45.57509765,"244 NE Buffalo St, Portland, OR 97211",570000,PIEDMONT
710,N,Buffalo,St,710 N Buffalo St,Portland,97217,-122.67400836,45.57509857,"710 N Buffalo St, Portland, OR 97217",475000,PIEDMONT
24,NE,Buffalo,St,24 NE Buffalo St,Portland,97211,-122.66623322,45.57509941,"24 NE Buffalo St, Portland, OR 97211",599000,PIEDMONT
806,N,Holland,St,806 N Holland St,Portland,97217,-122.67505326,45.57569756,"806 N Holland St, Portland, OR 97217",595000,PIEDMONT
932,N,Holland,St,932 N Holland St,Portland,97217,-122.67695435,45.57578602,"932 N Holland St, Portland, OR 97217",649500,PIEDMONT
7304,N,Albina,Ave,7304 N Albina Ave,Portland,97217,-122.67476885,45.57595604,"7304 N Albina Ave, Portland, OR 97217",450000,PIEDMONT
235,NE,Stafford,St,235 NE Stafford St,Portland,97211,-122.66259212,45.57651122,"235 NE Stafford St, Portland, OR 97211",485000,PIEDMONT
139,NE,Stafford,St,139 NE Stafford St,Portland,97211,-122.66413582,45.57651222,"139 NE Stafford St, Portland, OR 97211",485000,PIEDMONT
636,N,Lombard,St,636 N Lombard St,Portland,97217,-122.67358214,45.57718659,"636 N Lombard St, Portland, OR 97217",350000,PIEDMONT
111,NE,Lombard,St,111 NE Lombard St,Portland,97211,-122.66468098,45.57724744,"111 NE Lombard St, Portland, OR 97211",339900,PIEDMONT
847,N,Russet,St,847 N Russet St,Portland,97217,-122.67543596,45.57794746,"847 N Russet St, Portland, OR 97217",775000,PIEDMONT
131,N,Russet,St,131 N Russet St,Portland,97217,-122.66808126,45.57797927,"131 N Russet St, Portland, OR 97217",549990,PIEDMONT
8400,SE,Buford,Ln,8400 SE Buford Ln,Portland,97236,-122.52613256,45.46269398,"8400 SE Buford Ln, Portland, OR 97236",799990,PLEASANT VALLEY
14516,SE,Crystal,St,14516 SE Crystal St,Portland,97236,-122.51352903,45.46273254,"14516 SE Crystal St, Portland, OR 97236",569000,PLEASANT VALLEY
8150,SE,138th,Dr,8150 SE 138th Dr,Portland,97236,-122.52490536,45.46400973,"8150 SE 138th Dr, Portland, OR 97236",675000,PLEASANT VALLEY
14324,SE,Nehalem,Ct,14324 SE Nehalem Ct,Portland,97236,-122.51585308,45.46460439,"14324 SE Nehalem Ct, Portland, OR 97236",755000,PLEASANT VALLEY
15815,SE,Nehalem,St,15815 SE Nehalem St,Portland,97236,-122.49976452,45.46561252,"15815 SE Nehalem St, Portland, OR 97236",699900,PLEASANT VALLEY
12123,SE,Lexington,St,12123 SE Lexington St,Portland,97266,-122.53847977,45.46611326,"12123 SE Lexington St, Portland, OR 97266",749900,PLEASANT VALLEY
7718,SE,114th,Ct,7718 SE 114th Ct,Portland,97266,-122.54561872,45.46715710,"7718 SE 114th Ct, Portland, OR 97266",639900,PLEASANT VALLEY
7709,SE,120th,Pl,7709 SE 120th Pl,Portland,97266,-122.53789472,45.46722943,"7709 SE 120th Pl, Portland, OR 97266",899000,PLEASANT VALLEY
11808,SE,Malden,Ct,11808 SE Malden Ct,Portland,97266,-122.54141528,45.46754145,"11808 SE Malden Ct, Portland, OR 97266",495000,PLEASANT VALLEY
15407,SE,Hawthorne Meadows,St,15407 SE Hawthorne Meadows St,Portland,97236,-122.50507697,45.46811749,"15407 SE Hawthorne Meadows St, Portland, OR 97236",589900,PLEASANT VALLEY
15476,SE,Hawthorne Meadows,St,15476 SE Hawthorne Meadows St,Portland,97236,-122.50405739,45.46827558,"15476 SE Hawthorne Meadows St, Portland, OR 97236",709900,PLEASANT VALLEY
15535,SE,Flavel,Ct,15535 SE Flavel Ct,Portland,97236,-122.50287001,45.46843752,"15535 SE Flavel Ct, Portland, OR 97236",699900,PLEASANT VALLEY
11703,SE,Flavel,St,11703 SE Flavel St,Portland,97266,-122.54262882,45.46887325,"11703 SE Flavel St, Portland, OR 97266",499900,PLEASANT VALLEY
15421,SE,Flavel,St,15421 SE Flavel St,Portland,97236,-122.50439225,45.46895900,"15421 SE Flavel St, Portland, OR 97236",636900,PLEASANT VALLEY
7418,SE,113th,Ave,7418 SE 113th Ave,Portland,97266,-122.54680342,45.46933283,"7418 SE 113th Ave, Portland, OR 97266",499000,PLEASANT VALLEY
7341,SE,155th,Ave,7341 SE 155th Ave,Portland,97236,-122.50396173,45.46952029,"7341 SE 155th Ave, Portland, OR 97236",749900,PLEASANT VALLEY
7360,SE,156th,Ave,7360 SE 156th Ave,Portland,97236,-122.50219551,45.46985773,"7360 SE 156th Ave, Portland, OR 97236",749900,PLEASANT VALLEY
11629,SE,Flavel,St,11629 SE Flavel St,Portland,97266,-122.54426605,45.46990116,"11629 SE Flavel St, Portland, OR 97266",649900,PLEASANT VALLEY
15341,SE,Knapp,Dr,15341 SE Knapp Dr,Portland,97236,-122.50508141,45.47032994,"15341 SE Knapp Dr, Portland, OR 97236",595000,PLEASANT VALLEY
12161,SE,Knapp,Ln,12161 SE Knapp Ln,Portland,97266,-122.53673776,45.47041372,"12161 SE Knapp Ln, Portland, OR 97266",499500,PLEASANT VALLEY
7200,SE,158th,Ave,7200 SE 158th Ave,Portland,97236,-122.50028595,45.47058555,"7200 SE 158th Ave, Portland, OR 97236",499000,PLEASANT VALLEY
15943,SE,Bybee,Dr,15943 SE Bybee Dr,Portland,97236,-122.50127133,45.47074904,"15943 SE Bybee Dr, Portland, OR 97236",599990,PLEASANT VALLEY
11328,SE,Ogden,St,11328 SE Ogden St,Portland,97266,-122.54587513,45.47144683,"11328 SE Ogden St, Portland, OR 97266",599900,PLEASANT VALLEY
11221,SE,Ogden,St,11221 SE Ogden St,Portland,97266,-122.54718832,45.47157252,"11221 SE Ogden St, Portland, OR 97266",597000,PLEASANT VALLEY
11825,SE,Brookside,Dr,11825 SE Brookside Dr,Portland,97266,-122.54115712,45.47284749,"11825 SE Brookside Dr, Portland, OR 97266",424900,PLEASANT VALLEY
6709,SE,115th,Pl,6709 SE 115th Pl,Portland,97266,-122.54278405,45.47407150,"6709 SE 115th Pl, Portland, OR 97266",450000,PLEASANT VALLEY
6519,SE,140th,Ave,6519 SE 140th Ave,Portland,97236,-122.51984571,45.47548129,"6519 SE 140th Ave, Portland, OR 97236",350000,PLEASANT VALLEY
14712,SE,Duke,St,14712 SE Duke St,Portland,97236,-122.51175282,45.47559612,"14712 SE Duke St, Portland, OR 97236",699000,PLEASANT VALLEY
14618,SE,Duke,St,14618 SE Duke St,Portland,97236,-122.51277759,45.47560295,"14618 SE Duke St, Portland, OR 97236",599000,PLEASANT VALLEY
13090,SE,Glenwood,St,13090 SE Glenwood St,Portland,97236,-122.52821638,45.47566372,"13090 SE Glenwood St, Portland, OR 97236",350000,PLEASANT VALLEY
6420,SE,129th,Pl,6420 SE 129th Pl,Portland,97236,-122.53033667,45.47619199,"6420 SE 129th Pl, Portland, OR 97236",415000,PLEASANT VALLEY
14309,SE,Foster,Rd,14309 SE Foster Rd,Portland,97236,-122.51608785,45.47717117,"14309 SE Foster Rd, Portland, OR 97236",649900,PLEASANT VALLEY
6336,SE,142nd,Ave,6336 SE 142nd Ave,Portland,97236,-122.51667258,45.47732699,"6336 SE 142nd Ave, Portland, OR 97236",319000,PLEASANT VALLEY
6331,SE,Dunbar,Dr,6331 SE Dunbar Dr,Portland,97236,-122.49043638,45.47735314,"6331 SE Dunbar Dr, Portland, OR 97236",549900,PLEASANT VALLEY
6323,SE,Dunbar,Dr,6323 SE Dunbar Dr,Portland,97236,-122.49002299,45.47747752,"6323 SE Dunbar Dr, Portland, OR 97236",599000,PLEASANT VALLEY
17061,SE,Manley,St,17061 SE Manley St,Portland,97236,-122.48931044,45.47833156,"17061 SE Manley St, Portland, OR 97236",849999,PLEASANT VALLEY
5940,SE,138th,Pl,5940 SE 138th Pl,Portland,97236,-122.52124809,45.47888267,"5940 SE 138th Pl, Portland, OR 97236",365000,PLEASANT VALLEY
17125,SE,Sawtooth,St,17125 SE Sawtooth St,Portland,97236,-122.48646805,45.47913027,"17125 SE Sawtooth St, Portland, OR 97236",634800,PLEASANT VALLEY
5731,SE,134th,Pl,5731 SE 134th Pl,Portland,97236,-122.52550626,45.48059526,"5731 SE 134th Pl, Portland, OR 97236",529900,PLEASANT VALLEY
16523,SE,Crest,Ct,16523 SE Crest Ct,Portland,97236,-122.49329805,45.48670474,"16523 SE Crest Ct, Portland, OR 97236",599000,PLEASANT VALLEY
4803,SE,Powell Butte,Pkwy,4803 SE Powell Butte Pkwy,Portland,97236,-122.49063662,45.48784083,"4803 SE Powell Butte Pkwy, Portland, OR 97236",468000,PLEASANT VALLEY
4710,SE,Anderegg,Loop,4710 SE Anderegg Loop,Portland,97236,-122.49309981,45.48869385,"4710 SE Anderegg Loop, Portland, OR 97236",489000,PLEASANT VALLEY
16414,SE,High Meadow,Loop,16414 SE High Meadow Loop,Portland,97236,-122.49394312,45.48961029,"16414 SE High Meadow Loop, Portland, OR 97236",699900,PLEASANT VALLEY
4505,SE,Powell Butte,Pkwy,4505 SE Powell Butte Pkwy,Portland,97236,-122.49056965,45.48999925,"4505 SE Powell Butte Pkwy, Portland, OR 97236",479900,PLEASANT VALLEY
7927,N,Hurst,Ave,7927 N Hurst Ave,Portland,97203,-122.70919467,45.58122248,"7927 N Hurst Ave, Portland, OR 97203",499900,PORTSMOUTH
8102,N,Dana,Ave,8102 N Dana Ave,Portland,97203,-122.71227761,45.58206549,"8102 N Dana Ave, Portland, OR 97203",389900,PORTSMOUTH
8043,N,Hurst,Ave,8043 N Hurst Ave,Portland,97203,-122.70918863,45.58214507,"8043 N Hurst Ave, Portland, OR 97203",460000,PORTSMOUTH
8004,N,Haven,Ave,8004 N Haven Ave,Portland,97203,-122.71839732,45.58285452,"8004 N Haven Ave, Portland, OR 97203",449900,PORTSMOUTH
8504,N,Foss,Ave,8504 N Foss Ave,Portland,97203,-122.71019094,45.58453769,"8504 N Foss Ave, Portland, OR 97203",450000,PORTSMOUTH
7707,N,McKenna,Ave,7707 N McKenna Ave,Portland,97203,-122.72767727,45.58480566,"7707 N McKenna Ave, Portland, OR 97203",649000,PORTSMOUTH
8523,N,Newman,Ave,8523 N Newman Ave,Portland,97203,-122.71536752,45.58483499,"8523 N Newman Ave, Portland, OR 97203",299000,PORTSMOUTH
8704,N,Woolsey,Ave,8704 N Woolsey Ave,Portland,97203,-122.71342250,45.58553798,"8704 N Woolsey Ave, Portland, OR 97203",410000,PORTSMOUTH
8806,N,Dwight,Ave,8806 N Dwight Ave,Portland,97203,-122.71448851,45.58609773,"8806 N Dwight Ave, Portland, OR 97203",439000,PORTSMOUTH
8615,N,Van Houten,Ave,8615 N Van Houten Ave,Portland,97203,-122.72336679,45.58610251,"8615 N Van Houten Ave, Portland, OR 97203",639000,PORTSMOUTH
8954,N,Van Houten,Ave,8954 N Van Houten Ave,Portland,97203,-122.72312639,45.58741025,"8954 N Van Houten Ave, Portland, OR 97203",639000,PORTSMOUTH
9035,N,Clarendon,Ave,9035 N Clarendon Ave,Portland,97203,-122.72418746,45.58844089,"9035 N Clarendon Ave, Portland, OR 97203",550000,PORTSMOUTH
9034,N,Portsmouth,Ave,9034 N Portsmouth Ave,Portland,97203,-122.72103176,45.58853330,"9034 N Portsmouth Ave, Portland, OR 97203",425000,PORTSMOUTH
9131,N,Westanna,Ct,9131 N Westanna Ct,Portland,97203,-122.73076994,45.58901128,"9131 N Westanna Ct, Portland, OR 97203",550000,PORTSMOUTH
9208,N,Wall,Ave,9208 N Wall Ave,Portland,97203,-122.72818253,45.58921198,"9208 N Wall Ave, Portland, OR 97203",459900,PORTSMOUTH
3904,N,Juneau,St,3904 N Juneau St,Portland,97217,-122.70673927,45.59047358,"3904 N Juneau St, Portland, OR 97217",289000,PORTSMOUTH
9522,N,Exeter,Ave,9522 N Exeter Ave,Portland,97203,-122.72205519,45.59164014,"9522 N Exeter Ave, Portland, OR 97203",559900,PORTSMOUTH
9623,N,Haven,Ave,9623 N Haven Ave,Portland,97203,-122.71792752,45.59208002,"9623 N Haven Ave, Portland, OR 97203",422900,PORTSMOUTH
9738,N,Hodge,Ave,9738 N Hodge Ave,Portland,97203,-122.71996700,45.59312717,"9738 N Hodge Ave, Portland, OR 97203",430000,PORTSMOUTH
9748,N,Hodge,Ave,9748 N Hodge Ave,Portland,97203,-122.71996910,45.59331505,"9748 N Hodge Ave, Portland, OR 97203",489900,PORTSMOUTH
9733,N,Exeter,Ave,9733 N Exeter Ave,Portland,97203,-122.72211294,45.59332691,"9733 N Exeter Ave, Portland, OR 97203",384900,PORTSMOUTH
9805,N,Clarendon,Ave,9805 N Clarendon Ave,Portland,97203,-122.72413088,45.59360582,"9805 N Clarendon Ave, Portland, OR 97203",485000,PORTSMOUTH
5627,SE,139th,Ave,5627 SE 139th Ave,Portland,97236,-122.52097769,45.48196293,"5627 SE 139th Ave, Portland, OR 97236",499000,POWELLHURST-GILBERT
5520,SE,119th,Ave,5520 SE 119th Ave,Portland,97266,-122.54099166,45.48277627,"5520 SE 119th Ave, Portland, OR 97266",359900,POWELLHURST-GILBERT
5430,SE,114th,Pl,5430 SE 114th Pl,Portland,97266,-122.54522897,45.48334473,"5430 SE 114th Pl, Portland, OR 97266",345000,POWELLHURST-GILBERT
14310,SE,Steele,St,14310 SE Steele St,Portland,97236,-122.51559701,45.48432252,"14310 SE Steele St, Portland, OR 97236",1950000,POWELLHURST-GILBERT
12402,SE,Steele,St,12402 SE Steele St,Portland,97236,-122.53584794,45.48470050,"12402 SE Steele St, Portland, OR 97236",499000,POWELLHURST-GILBERT
5142,SE,141st,Pl,5142 SE 141st Pl,Portland,97236,-122.51730021,45.48517597,"5142 SE 141st Pl, Portland, OR 97236",470000,POWELLHURST-GILBERT
13838,SE,Raymond,St,13838 SE Raymond St,Portland,97236,-122.52121540,45.48626603,"13838 SE Raymond St, Portland, OR 97236",579900,POWELLHURST-GILBERT
4835,SE,113th,Ave,4835 SE 113th Ave,Portland,97266,-122.54720743,45.48696399,"4835 SE 113th Ave, Portland, OR 97266",362500,POWELLHURST-GILBERT
4748,SE,111th,Ave,4748 SE 111th Ave,Portland,97266,-122.54916913,45.48728879,"4748 SE 111th Ave, Portland, OR 97266",550000,POWELLHURST-GILBERT
4778,SE,121st,Pl,4778 SE 121st Pl,Portland,97266,-122.53815254,45.48759498,"4778 SE 121st Pl, Portland, OR 97266",340000,POWELLHURST-GILBERT
11432,SE,Long,St,11432 SE Long St,Portland,97266,-122.54551076,45.48770567,"11432 SE Long St, Portland, OR 97266",250000,POWELLHURST-GILBERT
12362,SE,Long,St,12362 SE Long St,Portland,97236,-122.53579656,45.48792247,"12362 SE Long St, Portland, OR 97236",330000,POWELLHURST-GILBERT
12205,SE,Long,St,12205 SE Long St,Portland,97236,-122.53745031,45.48796919,"12205 SE Long St, Portland, OR 97236",309900,POWELLHURST-GILBERT
12345,SE,Long,St,12345 SE Long St,Portland,97236,-122.53597233,45.48797661,"12345 SE Long St, Portland, OR 97236",314500,POWELLHURST-GILBERT
4510,SE,128th,Ave,4510 SE 128th Ave,Portland,97236,-122.53221120,45.48941914,"4510 SE 128th Ave, Portland, OR 97236",475000,POWELLHURST-GILBERT
13419,SE,Mall,St,13419 SE Mall St,Portland,97236,-122.52486798,45.49076339,"13419 SE Mall St, Portland, OR 97236",750000,POWELLHURST-GILBERT
13523,SE,Mall,St,13523 SE Mall St,Portland,97236,-122.52382921,45.49080081,"13523 SE Mall St, Portland, OR 97236",649900,POWELLHURST-GILBERT
11927,SE,Boise,St,11927 SE Boise St,Portland,97266,-122.54029605,45.49209787,"11927 SE Boise St, Portland, OR 97266",420000,POWELLHURST-GILBERT
4104,SE,136th,Ave,4104 SE 136th Ave,Portland,97236,-122.52353727,45.49249735,"4104 SE 136th Ave, Portland, OR 97236",365000,POWELLHURST-GILBERT
4024,SE,134th,Ave,4024 SE 134th Ave,Portland,97236,-122.52541104,45.49274252,"4024 SE 134th Ave, Portland, OR 97236",379900,POWELLHURST-GILBERT
3925,SE,125th,Ave,3925 SE 125th Ave,Portland,97236,-122.53455335,45.49349983,"3925 SE 125th Ave, Portland, OR 97236",475000,POWELLHURST-GILBERT
3934,SE,136th,Ave,3934 SE 136th Ave,Portland,97236,-122.52353258,45.49364500,"3934 SE 136th Ave, Portland, OR 97236",443800,POWELLHURST-GILBERT
3910,SE,112th,Ave,3910 SE 112th Ave,Portland,97266,-122.54795250,45.49391402,"3910 SE 112th Ave, Portland, OR 97266",370000,POWELLHURST-GILBERT
14137,SE,Center,St,14137 SE Center St,Portland,97236,-122.51739904,45.49395987,"14137 SE Center St, Portland, OR 97236",514900,POWELLHURST-GILBERT
12419,SE,Bush,St,12419 SE Bush St,Portland,97236,-122.53532700,45.49448747,"12419 SE Bush St, Portland, OR 97236",349500,POWELLHURST-GILBERT
13314,SE,Bush,St,13314 SE Bush St,Portland,97236,-122.52615410,45.49538454,"13314 SE Bush St, Portland, OR 97236",374900,POWELLHURST-GILBERT
13247,SE,Bush,St,13247 SE Bush St,Portland,97236,-122.52655174,45.49544195,"13247 SE Bush St, Portland, OR 97236",399000,POWELLHURST-GILBERT
11303,SE,Powell,Ct,11303 SE Powell Ct,Portland,97266,-122.54670359,45.49547163,"11303 SE Powell Ct, Portland, OR 97266",449000,POWELLHURST-GILBERT
3624,SE,119th,Ave,3624 SE 119th Ave,Portland,97266,-122.54048255,45.49586101,"3624 SE 119th Ave, Portland, OR 97266",425000,POWELLHURST-GILBERT
14127,SE,Rhone,St,14127 SE Rhone St,Portland,97236,-122.51760246,45.49603145,"14127 SE Rhone St, Portland, OR 97236",399999,POWELLHURST-GILBERT
3715,SE,136th,Ave,3715 SE 136th Ave,Portland,97236,-122.52359737,45.49606125,"3715 SE 136th Ave, Portland, OR 97236",499900,POWELLHURST-GILBERT
13721,SE,Rhone,St,13721 SE Rhone St,Portland,97236,-122.52176819,45.49606703,"13721 SE Rhone St, Portland, OR 97236",526800,POWELLHURST-GILBERT
13729,SE,Rhone,St,13729 SE Rhone St,Portland,97236,-122.52176810,45.49606712,"13729 SE Rhone St, Portland, OR 97236",536800,POWELLHURST-GILBERT
3529,SE,136th,Ave,3529 SE 136th Ave,Portland,97236,-122.52359016,45.49672548,"3529 SE 136th Ave, Portland, OR 97236",630000,POWELLHURST-GILBERT
11953,SE,Powell,Blvd,11953 SE Powell Blvd,Portland,97266,-122.53977469,45.49704390,"11953 SE Powell Blvd, Portland, OR 97266",449999,POWELLHURST-GILBERT
3512,SE,141st,Ave,3512 SE 141st Ave,Portland,97236,-122.51833395,45.49715002,"3512 SE 141st Ave, Portland, OR 97236",489000,POWELLHURST-GILBERT
3401,SE,129th,Ave,3401 SE 129th Ave,Portland,97236,-122.53117746,45.49780301,"3401 SE 129th Ave, Portland, OR 97236",279900,POWELLHURST-GILBERT
8308,SE,Kelly,St,8308 SE Kelly St,Portland,97266,-122.57750399,45.49913196,"8308 SE Kelly St, Portland, OR 97266",399000,POWELLHURST-GILBERT
3121,SE,134th,Ave,3121 SE 134th Ave,Portland,97236,-122.52527417,45.49934394,"3121 SE 134th Ave, Portland, OR 97236",449000,POWELLHURST-GILBERT
3115,SE,89th,Ave,3115 SE 89th Ave,Portland,97266,-122.57181837,45.49948522,"3115 SE 89th Ave, Portland, OR 97266",326800,POWELLHURST-GILBERT
3106,SE,85th,Ave,3106 SE 85th Ave,Portland,97266,-122.57495254,45.49978298,"3106 SE 85th Ave, Portland, OR 97266",315000,POWELLHURST-GILBERT
3035,SE,115th,Ave,3035 SE 115th Ave,Portland,97266,-122.54544757,45.49998201,"3035 SE 115th Ave, Portland, OR 97266",519990,POWELLHURST-GILBERT
12134,SE,Woodward,Pl,12134 SE Woodward Pl,Portland,97266,-122.53799496,45.50085247,"12134 SE Woodward Pl, Portland, OR 97266",319888,POWELLHURST-GILBERT
